,0,1,2
0,181.7660715969456,175.3966591241659,-138.40598792666432
1,181.63213500945187,175.26272253667216,-138.53992451415806
2,181.8470586064266,175.47764613364689,-138.32500091718333
3,181.70979303905892,175.3403805662792,-138.462266484551
4,181.61556346795325,175.24615099517354,-138.55649605565668
5,182.00928152508288,175.63986905230317,-138.16277799852705
6,181.9330026250112,175.56359015223148,-138.23905689859873
7,181.98688530110695,175.61747282832724,-138.18517422250298
8,181.9907080424767,175.621295569697,-138.18135148113322
9,181.65397536413923,175.2845628913595,-138.5180841594707
10,182.17438391414294,175.80497144136322,-137.997675609467
11,182.10339445475492,175.7339819819752,-138.068665068855
12,182.00750062486102,175.6380881520813,-138.1645588987489
13,181.55378414405226,175.18437167127254,-138.61827537955767
14,181.6097600688651,175.2403475960854,-138.56229945474482
15,181.83819285249996,175.46878037972024,-138.33386667110997
16,181.83395491454502,175.4645424417653,-138.3381046090649
17,181.6141799830384,175.2447675102587,-138.55787954057152
18,181.93802760269054,175.56861512991082,-138.2340319209194
19,181.6471526689052,175.27774019612548,-138.52490685470474
20,181.81270637273576,175.44329389995605,-138.35935315087417
21,181.80690354964383,175.43749107686412,-138.3651559739661
22,181.55691303538015,175.18750056260043,-138.61514648822978
23,181.92910380216804,175.55969132938833,-138.2429557214419
24,182.26887768996906,175.89946521718934,-137.90318183364087
25,181.56412997419858,175.19471750141886,-138.60792954941135
26,181.54567343969785,175.17626096691814,-138.62638608391208
27,181.53510430746837,175.16569183468866,-138.63695521614156
28,181.78870624525536,175.41929377247564,-138.38335327835458
29,181.57674765651575,175.20733518373603,-138.59531186709418
30,181.6855452256144,175.31613275283468,-138.48651429799554
31,181.9352064294748,175.56579395669507,-138.23685309413514
32,181.88214164187718,175.51272916909747,-138.28991788173275
33,181.66879321583116,175.29938074305144,-138.50326630777877
34,181.6944557907942,175.32504331801448,-138.47760373281574
35,181.6983877119079,175.3289752391282,-138.47367181170202
36,181.9302805847268,175.5608681119471,-138.24177893888313
37,181.98153337552327,175.61212090274356,-138.19052614808666
38,181.86968369783386,175.50027122505415,-138.30237582577607
39,181.89145577492673,175.522043302147,-138.2806037486832
40,181.76276049681402,175.3933480240343,-138.4092990267959
41,181.78276168425262,175.4133492114729,-138.3892978393573
42,181.65673126770787,175.28731879492815,-138.51532825590206
43,181.56824867968373,175.19883620690402,-138.6038108439262
44,181.53983665020075,175.17042417742104,-138.63222287340918
45,181.9751559518245,175.60574347904478,-138.19690357178544
46,181.5316486830951,175.1622362103154,-138.64041084051482
47,181.70207794343196,175.33266547065224,-138.46998158017797
48,181.85918709396103,175.4897746211813,-138.3128724296489
49,181.6896651848623,175.32025271208258,-138.48239433874764
50,182.04487359360445,175.67546112082474,-138.12718593000548
51,181.61885533956004,175.24944286678033,-138.5532041840499
52,181.61875720664167,175.24934473386196,-138.55330231696826
53,181.53058475430137,175.16117228152166,-138.64147476930856
54,182.0124697519365,175.64305727915678,-138.15958977167344
55,181.69310050212817,175.32368802934846,-138.47895902148176
56,181.63304652364155,175.26363405086184,-138.53901299996838
57,181.91512796226252,175.5457154894828,-138.25693156134741
58,182.03432177519875,175.66490930241903,-138.13773774841118
59,181.90195984482233,175.53254737204261,-138.2700996787876
60,181.9014171978731,175.53200472509337,-138.27064232573684
61,181.8236754623344,175.45426298955468,-138.34838406127554
62,181.89177452202827,175.52236204924856,-138.28028500158166
63,182.04554545915153,175.6761329863718,-138.1265140644584
64,181.61714720117305,175.24773472839334,-138.55491232243688
65,181.9622237551596,175.5928112823799,-138.20983576845032
66,181.61110041868662,175.2416879459069,-138.5609591049233
67,181.98040661851022,175.6109941457305,-138.19165290509972
68,181.78468636518917,175.41527389240946,-138.38737315842076
69,181.56128225296345,175.19186978018374,-138.61077727064648
70,181.99228490007962,175.6228724272999,-138.1797746235303
71,181.56994199762033,175.20052952484062,-138.6021175259896
72,181.757025972833,175.38761350005328,-138.41503355077694
73,181.92716023038733,175.55774775760761,-138.2448992932226
74,181.52215899830466,175.15274652552495,-138.64990052530527
75,182.00647851858452,175.6370660458048,-138.16558100502542
76,181.7091854944901,175.33977302171039,-138.46287402911983
77,181.58115320798885,175.21174073520913,-138.59090631562108
78,182.0090013412235,175.63958886844378,-138.16305818238644
79,181.8745875601906,175.5051750874109,-138.29747196341933
80,181.64926620568332,175.2798537329036,-138.5227933179266
81,181.71575417022967,175.34634169744996,-138.45630535338026
82,181.84176490408333,175.47235243130362,-138.3302946195266
83,181.97735392065061,175.6079414478709,-138.19470560295932
84,181.75248983218728,175.38307735940757,-138.41956969142265
85,181.94408822412726,175.57467575134754,-138.22797129948268
86,181.80798472040019,175.43857224762047,-138.36407480320975
87,181.68348037428936,175.31406790150965,-138.48857914932057
88,181.6695549961688,175.3001425233891,-138.50250452744112
89,182.1237945362605,175.7543820634808,-138.04826498734943
90,181.65154676659714,175.28213429381742,-138.5205127570128
91,181.97673338398147,175.60732091120175,-138.19532613962846
92,181.79729318177843,175.4278807089987,-138.3747663418315
93,181.52297307974416,175.15356060696445,-138.64908644386577
94,181.74687018820924,175.37745771542953,-138.4251893354007
95,181.88157932854614,175.51216685576642,-138.2904801950638
96,181.5183194243629,175.14890695158317,-138.65374009924705
97,181.87431322157815,175.50490074879843,-138.29774630203178
