,0,1,2
0,166.61273197150442,206.58360964711014,-89.01828954988645
1,166.61273197150442,206.58360964711014,-89.01828954988645
2,166.61273197150442,206.58360964711014,-89.01828954988645
3,166.61273197150442,206.58360964711014,-89.01828954988645
4,166.61273197150442,206.58360964711014,-89.01828954988645
5,166.61273197150442,206.58360964711014,-89.01828954988645
6,166.61273197150442,206.58360964711014,-89.01828954988645
7,166.61273197150442,206.58360964711014,-89.01828954988645
8,166.61273197150442,206.58360964711014,-89.01828954988645
9,166.61273197150442,206.58360964711014,-89.01828954988645
10,166.61273197150442,206.58360964711014,-89.01828954988645
11,166.61273197150442,206.58360964711014,-89.01828954988645
12,166.61273197150442,206.58360964711014,-89.01828954988645
13,166.61273197150442,206.58360964711014,-89.01828954988645
14,166.61273197150442,206.58360964711014,-89.01828954988645
15,166.61273197150442,206.58360964711014,-89.01828954988645
16,166.61273197150442,206.58360964711014,-89.01828954988645
17,166.61273197150442,206.58360964711014,-89.01828954988645
18,166.61273197150442,206.58360964711014,-89.01828954988645
19,166.61273197150442,206.58360964711014,-89.01828954988645
20,166.61273197150442,206.58360964711014,-89.01828954988645
21,166.61273197150442,206.58360964711014,-89.01828954988645
22,166.61273197150442,206.58360964711014,-89.01828954988645
23,166.61273197150442,206.58360964711014,-89.01828954988645
24,166.61273197150442,206.58360964711014,-89.01828954988645
25,166.61273197150442,206.58360964711014,-89.01828954988645
26,166.61273197150442,206.58360964711014,-89.01828954988645
27,166.61273197150442,206.58360964711014,-89.01828954988645
28,166.61273197150442,206.58360964711014,-89.01828954988645
29,166.61273197150442,206.58360964711014,-89.01828954988645
30,166.61273197150442,206.58360964711014,-89.01828954988645
31,166.61273197150442,206.58360964711014,-89.01828954988645
32,166.61273197150442,206.58360964711014,-89.01828954988645
33,166.61273197150442,206.58360964711014,-89.01828954988645
34,166.61273197150442,206.58360964711014,-89.01828954988645
35,166.61273197150442,206.58360964711014,-89.01828954988645
36,166.61273197150442,206.58360964711014,-89.01828954988645
37,166.61273197150442,206.58360964711014,-89.01828954988645
38,166.61273197150442,206.58360964711014,-89.01828954988645
39,166.61273197150442,206.58360964711014,-89.01828954988645
40,166.61273197150442,206.58360964711014,-89.01828954988645
41,166.61273197150442,206.58360964711014,-89.01828954988645
42,166.61273197150442,206.58360964711014,-89.01828954988645
43,166.61273197150442,206.58360964711014,-89.01828954988645
44,166.61273197150442,206.58360964711014,-89.01828954988645
45,166.61273197150442,206.58360964711014,-89.01828954988645
46,166.61273197150442,206.58360964711014,-89.01828954988645
47,166.61273197150442,206.58360964711014,-89.01828954988645
48,166.61273197150442,206.58360964711014,-89.01828954988645
49,166.61273197150442,206.58360964711014,-89.01828954988645
50,166.61273197150442,206.58360964711014,-89.01828954988645
51,166.61273197150442,206.58360964711014,-89.01828954988645
52,166.61273197150442,206.58360964711014,-89.01828954988645
53,166.61273197150442,206.58360964711014,-89.01828954988645
54,166.61273197150442,206.58360964711014,-89.01828954988645
55,166.61273197150442,206.58360964711014,-89.01828954988645
56,166.61273197150442,206.58360964711014,-89.01828954988645
57,166.61273197150442,206.58360964711014,-89.01828954988645
58,166.61273197150442,206.58360964711014,-89.01828954988645
59,166.61273197150442,206.58360964711014,-89.01828954988645
60,166.61273197150442,206.58360964711014,-89.01828954988645
61,166.61273197150442,206.58360964711014,-89.01828954988645
62,166.61273197150442,206.58360964711014,-89.01828954988645
63,166.61273197150442,206.58360964711014,-89.01828954988645
64,166.61273197150442,206.58360964711014,-89.01828954988645
65,166.61273197150442,206.58360964711014,-89.01828954988645
66,166.61273197150442,206.58360964711014,-89.01828954988645
67,166.61273197150442,206.58360964711014,-89.01828954988645
68,166.61273197150442,206.58360964711014,-89.01828954988645
69,166.61273197150442,206.58360964711014,-89.01828954988645
70,166.61273197150442,206.58360964711014,-89.01828954988645
